ID,tweet,fecha,usuario,dispositivo
1302392083978874881,"Los seguidores de #AMLO sufriendo por su mesías, hoy nos mostró lo acomplejado y resentido que está. 
El país en caída libre, sin reservas, sin quimios, la violencia en incremento, la pandemia sin control y el presidente haciendo gala de su narcisismo. 

#VotoUtil2021 https://t.co/DBfKxjkCor",2020-09-05 23:44:04,annamilanoe,Twitter for iPhone
1302391377913757696,"Por primera vez supe lo que se siente morir.........de risa jajajajajaja me prive jajajajajaja no puedo parar jajajaja vengan mi muerte jajajajajaja 

#RedAMLO 
#AMLO 
#AMLOLujoDePresidente https://t.co/GwzWTGeYPA",2020-09-05 23:41:16,Vampiroperver,Twitter for Android
1302390584598986753,"2/2
Ese capítulo sumó a la estrategia de #PeñaNieto pactando con AMLO.

Los panistas no deben olvidar ese capítulo prepotente y nada generoso de Calderón.

#AMLO y #Calderón traen una extraña simbiosis.

Al tiempo. 

PD: Quienes nos hemos equivocado debemos asumir costos.",2020-09-05 23:38:07,MunozBerzunza,Twitter for Android
1302390488696152064,"Excelente mensaje del Presidente Andrés Manuel López Obrador!

#EsUnHonorEstarConObrador 
#AMLO
#AMLOLujoDePresidente https://t.co/DPqkOPU4Mw",2020-09-05 23:37:44,hanabku,Twitter for Android
1302390356189868032,"Ay mi cabecita de algodón, ya ni la burla perdona🤣

Hasta le da tips al borracho de Calderón como manifestarse.
Le dice q le pida ayuda a sus amigos los intelectuales
Y q convoque a sus apoyadores, (pero los bots no existen)
La risa de #AMLO debe haberle dolido mucho al Calderón https://t.co/lthFBkoWLQ",2020-09-05 23:37:12,PATYFLORESMAGON,Twitter Web App
1302390266419126273,"1/2
Veo a algunos panistas solidarizarse con #MexicoLibre sin recordar que #Calderón en su momento fue clave para el triunfo de #AMLO.

Su necedad al querer imponer de candidata a la presidencia, a la mujer con la que vive sacudió al #PAN.",2020-09-05 23:36:51,MunozBerzunza,Twitter for Android
1302390226468429824,"Tras el video en el que #AMLO calificó de “triunfo” el que el INE negara el registro a México Libre, @Mzavalagc acusó al presidente de ejercer “presión” contra el instituto

https://t.co/nUfN1LIyU0",2020-09-05 23:36:41,ExpPolitica,Salesforce - Social Studio
1302389948268589057,@AyusoWilliam @OrdinarioFifi @FelipeCalderon Veo qué #AMLO ha disfrutado el momento,2020-09-05 23:35:35,Anibal4T,Twitter for iPhone
1302389934578335747,"No sé preocupen por las trampas que hizo #Amlo en el @INEMexico para bloquear a MexicoLibre y sacar adelante el partido de la Gordillo, no necesitamos más partidos para quitarle el poder al anciano demente. Todos con el #PAN y a chingar a su madre los demás.",2020-09-05 23:35:32,Hiram_1961,Twitter for Android
1302389692810375168,"@lopezobrador_ Nos gustaría más que nos platicara historias del financiamiento vía aportaciones de su ""movimiento"", cuánto dinero en efectivo recaudó #PioLopezCobrador, el origen del dinero, en qué fue utilizado, éso interesa mucho más que sus clases de historia champurrada #AMLO",2020-09-05 23:34:34,Carlos_R_S,Twitter for Android
1302389465986539521,"@Moraluisg Ahora queda claro la necedad de hacerlo allí: 1. Los dinosaurios regresan a su lugar, 2. #AmLO tuvo allí a sus mascotas y criadero, 3. Los 4Ternarios se sienten cómodos.",2020-09-05 23:33:40,elbanquetero,Twitter for iPhone
1302389396465946624,"@RodRGreco @econokafka TRANQUILOS 

Dinero que no verán 

@iberdrola  90,000 millones 
@MexLibre_  500 millones 
#PrensaProstituida 80,000 millones 

Además  de las demandas penales en EEUU Y MÉXICO PARA @FelipeCalderon 

#AMLO NO ODIA PERO NO OLVIDA https://t.co/7RupUR7Oy0",2020-09-05 23:33:23,MorenaVoto,Twitter for iPhone
1302389217490804736,Que alguien calificado me confirme si #AMLO es un #Narcicista.,2020-09-05 23:32:41,adolfoHerGo,Twitter for Android
1302389045176283136,"Recorte de gobierno de #AMLO a paridad pega más a atención directa a mujeres

https://t.co/EMz7G84GDu https://t.co/jwQ3R1i62O",2020-09-05 23:32:00,DaliaEmpower,TweetDeck
1302388588898910208,"#VIRAL | ¿Qué tan importante es que el dirigente de una nación sea ejemplo para los ciudadanos?

Se han viralizado en redes varios casos de personas que se niegan a seguir la recomendación del personal de salud sobre el uso de #cubrebocas, su excusa es que #AMLO tampoco lo hace. https://t.co/ICXjOIT5iq",2020-09-05 23:30:11,postamx,Hootsuite Inc.
1302388557915529217,"#AMLO se dirigió directamente a Calderón a quien recomendó que, si está inconforme con la decisión del INE, salga a las calles a protestar como lo hizo él cuando perdió la elección en 2006 contra el propio Calderón....https://t.co/yEbI2pRDPt https://t.co/uEc1nEz7OI",2020-09-05 23:30:04,ndetabasco,Hootsuite Inc.
1302388263156690945,@RanferiDe @FelipeCalderon @MexLibre_ #mexico desprecia a #amlo,2020-09-05 23:28:53,maxmatch63,Twitter for Android
1302387679271751680,@OrdinarioFifi @AyusoWilliam @FelipeCalderon Le dio con todo! #AMLO,2020-09-05 23:26:34,Anibal4T,Twitter for iPhone
1302386968077238272,"A.... producto de gallina y a mucho orgullo

#RedAMLO 
#AMLO 
#CalderonEsUnPeligroParaMexico 
#RedAMLOvers https://t.co/VicvDSyS8n",2020-09-05 23:23:45,Vampiroperver,Twitter for Android
1302386815270354946,"Con @EnriqueEnVivo en #ElWeso resumen del 2do informe de #AMLO:

-en ningún informe hay autocrítica, tampoco en este
--Problemas los ""minimiza""
--inicia y da énfasis en combate a la corrupción que es su tema
--le envía a su partido señal para campaña 2021

https://t.co/avv4TM3Wc3",2020-09-05 23:23:08,RoyCampos,Twitter for Android
1302386638471999488,"Jajajajajaja no paro de reír
Esto amerita una peda en grande Tomandante BOROLAS jajajajajaja

#AMLO 
#RedAMLO 
#AMLOVERS https://t.co/uoDYWkqO37",2020-09-05 23:22:26,Vampiroperver,Twitter for Android
1302386621015302145,"Che #peje Loco! El tuvo 18 años de campaña, cómo le hizo?? #amlo #cacas @lopezobrador_ @brozoxmiswebs https://t.co/h2uRT8VrPu",2020-09-05 23:22:22,14df38b93d79457,Twitter for Android
1302386402789855232,"Que alguien le diga a #amlo que #BrozoyLoret no le pagan nadie, nostros lo compartimos por el puro gusto de verlo hacer berrinche, digamos que los recursos son #aportaciones como las utilizadas para #Morena #AmloCorruptoMafioso póngase a trabajar en lo que debe mejor. https://t.co/tCvdyNLrZJ",2020-09-05 23:21:30,OctavioMtz89,Twitter for Android
1302386118491426816,@ClaudioXGG Magistral respuesta de #AMLO,2020-09-05 23:20:22,Elas89008576,Twitter for iPhone
1302386030406967297,"Jajajajajaja

#RedAMLO 
#AMLO https://t.co/XyMB1s5EkB",2020-09-05 23:20:01,Vampiroperver,Twitter for Android
1302385266334851075,"#AMLO no quiere,  ni puede gobernar, es un resentido que solo promueve odio. #INE https://t.co/vHbrVnXTte",2020-09-05 23:16:59,AlorRuiz,Twitter for iPhone
1302385141961154560,El poder y la avaricia de la #4T #AMLO #LopezObrador #Mexico https://t.co/L0nw4MARoP,2020-09-05 23:16:29,Nofuar,Twitter for iPhone
1302384884644708352,"Impresionante

#RedAMLO 
#AMLO 
#AMLOVERS https://t.co/gy5nv10dpI",2020-09-05 23:15:28,Vampiroperver,Twitter for Android
1302384656663232513,"@lopezobrador_ Payaso Soy un triste payaso
Que oculta mi fracaso
Con risas y alegría
Que me llenan de espanto

Payaso, soy un triste payaso...
#AMLO
🎶🎵🎶 https://t.co/A9IVpRdMR3",2020-09-05 23:14:33,J_0rozco,Twitter for Android
1302384547309391873,@lopezobrador_ El mejor mensaje d #AMLO #MexicoLibreNoVa  😂😂😂,2020-09-05 23:14:07,Elas89008576,Twitter for iPhone
1302384416568868872,"@lzaroRos5 @FelipeCalderon Jajaja...

En un coment. dicen que no son Partido, pero ud. afirma que #AMLO se mete en temas electorales

Decidan que chingados es #MexicoLibre

Pero digan lo que digan #MexicoLibreNoVa 

👉https://t.co/TZsmUw8Rxv👈 https://t.co/5aW5ythTVA",2020-09-05 23:13:36,Cr_Politico,Twitter for Android
1302384414991831045,"@ClaudioXGG A favor de su comentario, ese #peje senil está Loco! #amlo #cacas @lopezobrador_",2020-09-05 23:13:36,14df38b93d79457,Twitter for Android
1302384173886382080,"¡Tómala!

.#AMLO, Presidente: ""¿Qué le recomiendo a #Calderón?"". 

Desde su rancho en Chiapas manda a @FelipeCalderon a ""la ching@da"", aclaramos que así se llama el rancho. #FelipeCalderón #Calderón #CalderonEsUnPeligroParaMexico #MexicoLibre #MargaritaZavala #GarcíaLuna https://t.co/ohETLR6P5v",2020-09-05 23:12:38,LaAppNoticias,Twitter Web App
1302384132366966784,"@proceso Esto si le va a caer como bomb a a los #CHAIROS haber como lo justifican.
#AMLO: Espero que ahora si tomes medidas importantes",2020-09-05 23:12:28,ElCallejonDLos1,Twitter Web App
1302383782339592192,"Muy pronto tendremos un #MexicoLibre pero de López Obrador y su gobierno corrupto e ineficiente

#MexicoLibreVa #5Sep #AMLO #ATENCION",2020-09-05 23:11:05,aram_vazrequena,Twitter for Android
1302383500163678208,El PAN #LaPeorHistoria Dictadura #Mexico Nueva York #HaigaSidoComoHaigaSido García Luna #AMLO,2020-09-05 23:09:58,InfoMED_Agencia,Twitter for Advertisers
1302383372661141509,"No es un partido político querido #AMLO 
Calderón es un asesino y debería estar siendo juzgado por crímenes de lesa humanidad.. https://t.co/intFjZ7Z3Q",2020-09-05 23:09:27,Modelo21es,Twitter for iPhone
1302383335331823616,"@CarlosLoret @CarlosLoret se la siguen pellizcando a #AMLO 

Te envían saludos del @SATMX y @FGRMexico https://t.co/ezhF5s33dH",2020-09-05 23:09:18,MorenaVoto,Twitter for iPhone
1302383219283722240,"Se les dijo, se les advirtió...pero decidieron no escuchar. Les suena?
@SimnTolomeo2 @BaksLive @vampipe @tumbaburross @ChumelTorres

#Chavez #Amlo #LopezDICTADOR https://t.co/FaMgOpi8IN",2020-09-05 23:08:51,LeonElVicario,Twitter for Android
1302383146936274944,"Mira lo que uno se encuentra...

Además de tenér finanzas turbias, entregar firmas falsas y engañar a la gente diciendo que traen proyecto cuando lo único que hacen es atacar a #AMLO...

#MexicoLibre usó Clip para fines políticos cuando LA PROPIA HERRAMIENTA PROHIBE ESE USO 👇 https://t.co/0NZ04BnELf",2020-09-05 23:08:33,Cr_Politico,Twitter for Android
1302382788885258247,Si o no le urge una verguiza al pendejo de #amlo? #RedAMLO #TodosSomosLatinus #MexicoLibre,2020-09-05 23:07:08,ElGodofred0,Twitter for iPhone
1302382761307770890,"#Nación

🗳️Negativa de registro a @MexLibre_  “es un triunfo del pueblo”, dice #AMLO 

 Urbano | Noticias Mexico https://t.co/9rbsrD0dqP",2020-09-05 23:07:02,urbano_noticias,Twitter for Android
1302382584735825920,"@HLGatell  Mira tienes competencia al decir taruga-#&amp;, perdon al decir informacion! #Amlo #pandemia https://t.co/iiIiY3wTT0",2020-09-05 23:06:19,TROCAS,Twitter for Android
1302381928465694725,No me extraña que #AMLO hable de #MéxicoLibre como el partido de @FelipeCalderon. Para él todo tiene dueño basta con recordar que se adueñó del @PRDMexico siendo él dirigente y se impuso como candidato a jefe de gobierno y no lo soltó hasta el 2012 que formó su partido #Morena.,2020-09-05 23:03:43,JorgeMantaro,Twitter Web App
1302381554623221761,"Celebra #AMLO la negativa de registro ""al partido de Felipe #Calderón"" | Rubén Luengas - #EntreNoticias https://t.co/JWu4l4h9DI a través de @rubengluengas",2020-09-05 23:02:14,alexley007,Twitter Web App
1302381534335336448,"Sigo esperando gasolina de a 12 pesos como lo prometio AMLO... #Colima #Morena #AMLO #4T September 05, 2020 at 06:02PM",2020-09-05 23:02:09,gabrieldecolima,IFTTT
1302381521320382464,"@lopezdoriga @lopezobrador_ @Mzavalagc @FelipeCalderon Pinche viejito le hace achi!! Tiene miedo por es le niegan a Mexico libre su inscripción, este señor amlo claro que influyó en esta decisión, me quitó el nombre si no #FUERAAMLO #AmloCorruptoMafioso #amlo #MexicoLibre aunque no les guste va que va",2020-09-05 23:02:06,chismosillodes1,Twitter for iPhone
1302380993475612672,"#AMLO 🧓| López Obrador le dijo al expresidente que debe recurrir a quienes le ayudaron en aquel entonces, checa👇
https://t.co/fQf4HSClaz",2020-09-05 23:00:00,DIARIODE_XALAPA,TweetDeck
1302380482798198786,"ESTAMOS VIENDO A UN LORENZO CÓRDOVA TRATANDO DE GANAR UN POCO DE ACEPTACIÓN DE LOS MEXICANOS QUE VOTAMOS POR #AMLO Y ADEMÁS, RECIBIR 27 MIL 690 MILLONES DE PESOS QUE YA PIDIÓ, DE PRESUPUESTO PARA EL INE, PARA EL AÑO 2021, ESPERO QUE EL GOBIERNO DE LA #4T NO CAIGA EN EL ENGAÑO. https://t.co/Hpn3g59Pw1",2020-09-05 22:57:58,miguelangel6669,Twitter Web App
1302379994119917573,"@gabrielguerrac @lopezobrador_ @INEMexico Excelente comentario #Amlo  tienes liderazgo, estrategia y un muy sentido del humor, tú muy bien 👍🏻",2020-09-05 22:56:02,karenlafun01,Twitter Web App
1302379762019717122,"📌#Nacional | #AMLO El mandatario aseguró que un 'cambio de mentalidad' y la 'fuerza de la opinión pública' influyeron en la decisión del #INE
https://t.co/IRindJLcVo https://t.co/ukrrq1O1I1",2020-09-05 22:55:06,MundoTamaulipas,Twitter Web App
1302379725998956549,"La coyuntura sobre las ""Aportaciones"" sigue siendo foco de debate y piedra en el zapato para #AMLO

Recopilamos 46 mil twits que lo mencionaron, realizamos #datamining, generamos el análisis de palabras frecuentes y el perfil horario de publicaciones

#DataScience 
#FelizSabado https://t.co/zUWLUxWhZL",2020-09-05 22:54:58,CardanoAE,Twitter for Android
1302379375287967744,"#LoMasLeido 📲

Segundo Informe de #AMLO es una continuidad de las mañaneras: Especialistas de la @UPAEP https://t.co/nGSZlIlqyv
#FelizSabado",2020-09-05 22:53:34,MuralEducativo,Twitter Web App
1302379270254202880,"@TigreCharroOf @FerSegovia07 @MalthusGamba @Carpe1973Diem @SusanaChaira @odette_irma @platagarbutt31 @ADRYLOVVER @Rasputin_Solar @syzavel19 @Susana_78_ @AitorValls20 @owornat @Yoly261504 @JoseZubikarai Y eso el #INE lo sabe, y también saben que #Amlo no es corrupto, y que ya están en la cárcel algunos corruptos, que quiere decir esto? Que la transformación va muy enserio. #SigamosHaciendoPatria
#AMLOEstamosContigo",2020-09-05 22:53:09,GloriousGT,Twitter for iPhone
1302379007057498113,"Y hasta en el rechazo del registro del partido de Borolas digo de Margarita, el mejor Presidente ósea #AMLO se los bailó 😂 😂 😂 https://t.co/ylILwA8tit",2020-09-05 22:52:06,Yaretzi1984,Twitter for Android
1302378581235036162,les llegó al precio #AMLO verdad?? @INEMexico #LopezMexicoTeRepudia @v_altamirano1 @brozoxmiswebs @CarlosLoret https://t.co/bv4FEb66lY,2020-09-05 22:50:25,elbacca77,Twitter for Android
1302378580295344131,"#Destacadas l Negativa del #INE a #MéxicoLibre “es un triunfo” para México, aseveró #AMLO. ➡️https://t.co/83Qgm4I6Qd https://t.co/7B2R6t8jZO",2020-09-05 22:50:25,FortunayPoder,Twitter Web App
1302378403782365184,"AHORA DEPENDEREMOS DEL #TEPJF, ESPEREMOS QUE CONFIRME LO QUE DICTAMINÓ EL INE RESPECTO A ""MÉXICOLIBRE"", APARENTEMENTE YA ES OTRO TEPJF YA QUE HACE UNOS DÍAS ACTUÓ CORRECTAMENTE Y DICTAMINÓ EN CONTRA DEL @INEMexico, QUE QUERÍA SUSPENDER LAS MAÑANERAS DE #AMLO EN COAHUILA E HIDALGO https://t.co/hHhuvRbHHK",2020-09-05 22:49:43,miguelangel6669,Twitter Web App
1302378187821903878,"“Imagínense los tuits en las benditas redes sociales, cómo iba el INE, tan desacreditado como está, a otorgarle el registro, se acababa el INE. México es de los países con menos analfabetismo político, es un pueblo de lo más consciente en el mundo. Lo celebro muchísimo”. #AMLO",2020-09-05 22:48:51,FAFierroP,Twitter Web App
1302377804017938433,El miedo no anda en #AMLO https://t.co/S96dGVo8Mk,2020-09-05 22:47:20,SuperSu08,Twitter for iPhone
1302376794402717696,"JUSTICIA DIVINA! AMLO LE CUMPLE A LOS 43 ,CAE 4S3S1N0 ,PEÑA NIETO SUDA FRIO[AQUI REVELO TODO] FUENTE: https://t.co/TUyOEvNBS8

JUSTICIA DIVINA! AMLO LE CUMPLE A LOS 43 ,CAE 4S3S1N0 ,PEÑA NIETO
#peñanieto
#amlo
#43 FUENTE: https://t.co/TUyOEvNBS8

JUSTI… https://t.co/wcr0DNlPwF",2020-09-05 22:43:19,josuecito2332,IFTTT
1302376610839097344,@V_TrujilloM @MaxKaiser75 No lo imagino lo vivo cada día #AMLO,2020-09-05 22:42:35,Louloucita,Twitter for iPhone
1302376595638738946,"#MexicoLibreNoVa, #AMLO recomienda a #Calderon que si viaja al extranjero no vaya a Newyork porque ahí se encuentra García Luna, el INE negó registro de partido al proyecto del ex presidente y desata opiniones encontradas.",2020-09-05 22:42:32,contrapuntodd,Twitter for Android
1302376169493405696,"@elpaismexico @amparocasar Informen a la TARAS DE @amparocasar QUE SON DERECHOS HUMANAOS 

Que consulte la DECLARACIÓN UNIVERSAL DE DERECHOS HUMANOS 

● Salud universal 
● Educación universal 
● Trabajo Justo y Descanso 

QUE #AMLO hace realidad https://t.co/jwpw7pKnLR",2020-09-05 22:40:50,MorenaVoto,Twitter for iPhone
1302376036261408769,#amlo #amlonoesparcial #goniernopatito se cree intocable 😳 https://t.co/4jvm3jI0XK,2020-09-05 22:40:18,Alemuroj,Twitter for iPhone
1302375958763253760,"#Tribuna #AMLO 
El mandatario propuso al expresidente #FelipeCalderón convocar a manifestaciones pacíficas luego de que el #INE le negara el registro como partido político a México Libre ""como lo hacíamos cuando nos robaron la presidencia""

https://t.co/YnTDaP0X4r",2020-09-05 22:40:00,TribunaSL,TweetDeck
1302375888550612992,"El presidente @lopezobrador_ #AMLO recuerda cuándo el Fraude de 2006 acudió al Tribunal Electoral y @lopezdoriga tergiversó su discurso para que lo golpearan en los medios.

Después se retracto. Así son estos  seudoperiodistas. https://t.co/xOO5xw4o1I",2020-09-05 22:39:43,radioamlo,Twitter for Android
1302375399771512832,"@El_Universal_Mx NO SE BURLEN 🚨

Dice @FelipeCalderon que juntara 250,000 personas en el zócalo mañana para protestar 

ADVERTENCIA ⚠️

#AMLO le aconseja que no vaya a New York porque ahí se la METERÁN DOBLADA NUEVAMENTE 

#MexicoLibreNoVa https://t.co/dBXa9cspYl",2020-09-05 22:37:46,MorenaVoto,Twitter for iPhone
1302375314455224321,@Beatriz00928548 Por su valentía se parece al  mejor líder del mundo #AMLO,2020-09-05 22:37:26,Mezlety1,Twitter for Android
1302374759662080001,"“Es un triunfo del pueblo de México” que México Libre dirigida por Calderón y Zavala, no haya obtenido el registro para constituirse como partido político: #AMLO. 

https://t.co/u98czgnFks",2020-09-05 22:35:14,eleconomista,Twitter for Android
